Order ID,gender,age,payment_method,invoice_date
403-2159400-7227525,Male,42,Credit Card,14-12-2021
403-5795032-0605145,Male,65,Cash,14-08-2021
403-0011511-6354763,Female,55,Credit Card,04-09-2022
404-3184507-1056343,Male,50,Credit Card,11-10-2022
408-1016702-6436339,Male,66,Debit Card,09-05-2021
406-2097323-2381110,Male,38,Cash,16-12-2022
406-4208460-1380337,Female,33,Cash,14-06-2022
405-9676880-0277122,Female,39,Credit Card,05-08-2021
405-6013166-2946757,Female,28,Debit Card,01-12-2022
404-2926309-2834767,Male,68,Debit Card,05-09-2022
171-2767130-3067568,Female,19,Cash,24-08-2022
171-5962286-5829167,Female,62,Debit Card,22-02-2023
407-2635665-8377900,Female,41,Debit Card,22-01-2023
406-5898139-8553139,Male,69,Debit Card,17-03-2022
405-8988614-9555529,Male,52,Credit Card,13-05-2021
408-3746923-9225148,Female,26,Credit Card,04-04-2022
407-8558402-5425168,Male,26,Credit Card,08-03-2021
407-8305274-1905967,Female,40,Cash,03-03-2023
407-4476329-7662734,Male,59,Cash,23-04-2022
402-6899254-7533937,Male,18,Debit Card,02-01-2023
402-5393054-4313941,Female,64,Credit Card,11-01-2022
407-9066042-2094719,Female,37,Cash,13-06-2021
405-2236327-3757925,Male,59,Cash,09-10-2021
402-4252234-5616313,Female,57,Cash,06-06-2022
404-2590653-4266713,Female,18,Cash,23-06-2021
171-7719895-4909135,Female,22,Debit Card,04-12-2022
406-8165256-0009921,Female,31,Credit Card,25-03-2021
402-5286436-6149160,Female,44,Debit Card,13-02-2023
403-5716678-4832334,Female,38,Debit Card,02-01-2021
171-5149683-2385119,Female,35,Cash,02-03-2023
407-3021820-3973961,Male,40,Credit Card,07-01-2022
408-5727734-4325936,Female,43,Cash,11-06-2021
408-8389039-1557901,Male,38,Credit Card,25-08-2022
404-7004831-3173949,Female,49,Cash,01-02-2022
402-1212914-1393964,Female,53,Cash,05-07-2021
406-6543494-4774752,Female,30,Debit Card,25-10-2022
406-6780176-2421125,Male,29,Cash,12-11-2022
171-3131411-7629139,Female,28,Cash,04-09-2022
171-3020904-0994753,Female,36,Cash,18-11-2022
402-0132772-4394700,Female,61,Debit Card,30-05-2022
404-3510576-4372315,Female,33,Credit Card,01-02-2023
171-7279221-8152349,Male,21,Cash,15-10-2022
171-0740049-5381157,Male,21,Credit Card,11-03-2021
408-6366548-9899548,Female,44,Cash,15-07-2022
408-7705394-3157124,Male,23,Cash,05-12-2021
171-2895048-5853905,Female,36,Credit Card,20-04-2022
171-7250386-6257141,Male,26,Credit Card,05-11-2021
171-0743746-1552336,Female,55,Cash,03-04-2022
402-7943675-2922734,Female,57,Cash,02-11-2021
403-4391086-4642730,Male,19,Cash,24-03-2022
403-7830957-4518757,Female,37,Debit Card,27-02-2021
403-2865161-0948358,Female,50,Debit Card,08-08-2022
403-0714766-2995501,Female,18,Credit Card,18-02-2022
171-9721465-0892307,Female,20,Debit Card,11-04-2021
402-0521224-2853947,Male,25,Credit Card,17-06-2021
406-2656422-2108325,Female,44,Credit Card,09-04-2022
171-0912279-4848361,Male,21,Debit Card,20-01-2022
407-9387001-4826751,Male,30,Cash,21-09-2021
171-7356763-3145952,Male,49,Cash,31-10-2022
408-7172141-9559513,Female,37,Cash,07-10-2021
404-4371659-4673159,Male,35,Credit Card,27-07-2022
404-8990006-3785960,Male,56,Credit Card,18-03-2021
171-7791805-4099535,Male,35,Credit Card,18-09-2022
407-0873688-1419553,Female,55,Credit Card,29-07-2021
403-8123810-5750750,Female,39,Debit Card,20-09-2022
405-5963977-9113901,Female,31,Credit Card,20-09-2021
404-1458178-3026747,Male,53,Cash,27-06-2022
406-7381766-5195518,Male,33,Credit Card,21-05-2021
171-3066614-4773962,Male,34,Cash,04-05-2022
408-1732655-2679541,Female,31,Credit Card,03-10-2022
407-4749168-6782729,Male,50,Credit Card,01-01-2021
407-5631831-0279539,Female,66,Cash,29-12-2022
408-6328846-8200307,Female,20,Cash,24-12-2021
408-4883099-1834717,Female,57,Credit Card,16-01-2023
408-2736365-9281931,Female,53,Cash,19-05-2022
406-1502804-1327569,Female,48,Debit Card,16-02-2022
408-3914490-3796349,Female,64,Cash,13-10-2022
404-9565960-1439561,Female,48,Debit Card,19-02-2023
403-2785319-0936350,Female,36,Cash,09-07-2021
408-0023680-6385130,Male,24,Credit Card,28-02-2021
404-8452647-5079502,Male,50,Debit Card,05-03-2022
171-4772130-2265952,Male,47,Credit Card,28-11-2021
403-7552527-3923563,Female,24,Credit Card,02-03-2022
171-7412568-8243532,Male,28,Cash,19-11-2022
404-6099613-9381954,Female,28,Cash,21-03-2021
408-1012704-3587516,Female,67,Credit Card,28-10-2021
405-1031048-1605139,Female,26,Credit Card,04-03-2023
171-1287213-5108361,Male,37,Credit Card,04-03-2021
171-6504928-6360356,Female,25,Debit Card,07-05-2021
407-8068452-2882764,Female,67,Cash,14-01-2021
406-2898622-1173958,Male,35,Debit Card,02-02-2021
403-4855840-0452350,Male,57,Credit Card,16-11-2022
405-0374977-6494768,Female,31,Credit Card,27-07-2021
406-4133759-3765111,Female,38,Cash,05-10-2021
407-7402589-4482720,Female,37,Credit Card,09-01-2021
403-5358661-0626714,Female,28,Credit Card,03-07-2022
404-0747326-3433926,Female,41,Cash,27-11-2021
408-4906294-3358766,Female,31,Credit Card,06-12-2021
404-6815591-6309122,Female,57,Credit Card,09-03-2021
403-9897823-9016334,Female,21,Credit Card,19-03-2022
403-0280928-4129929,Male,44,Debit Card,24-05-2022
404-3294827-1665955,Female,54,Credit Card,19-11-2021
407-0713317-5737952,Male,20,Cash,20-04-2021
407-9077735-7250707,Male,35,Cash,03-05-2022
407-4754304-8740360,Male,36,Credit Card,18-04-2022
407-3100084-5286735,Female,45,Credit Card,10-04-2021
407-5737625-9840330,Female,23,Credit Card,22-09-2022
405-2619902-9426753,Female,59,Credit Card,12-05-2021
402-5656410-6556311,Female,67,Credit Card,12-01-2023
405-4175835-0413133,Male,64,Credit Card,15-12-2021
171-7447985-8882709,Male,18,Cash,28-08-2022
402-0144484-5516339,Male,38,Cash,06-09-2022
404-0702495-4565147,Female,35,Cash,16-02-2022
402-3912764-8021908,Male,34,Cash,28-11-2022
403-8803105-4249958,Male,25,Debit Card,20-08-2021
402-6485668-9368310,Female,44,Cash,13-01-2021
408-4496485-1017917,Female,20,Cash,16-09-2021
405-6312708-0894749,Female,63,Cash,31-01-2023
406-6603048-3113113,Male,43,Credit Card,08-02-2023
405-5393809-8645151,Female,61,Debit Card,30-01-2022
404-4625735-1313923,Female,25,Credit Card,07-11-2022
171-6947336-2847524,Male,30,Cash,19-07-2022
171-9946092-6261964,Male,58,Debit Card,08-01-2021
403-4661283-3935532,Female,58,Credit Card,17-03-2022
404-8723941-0064367,Female,48,Credit Card,18-10-2022
408-5481859-5329151,Male,28,Credit Card,03-03-2021
405-6763626-7529911,Male,38,Cash,30-01-2023
407-3660614-2110745,Female,34,Cash,14-04-2021
403-1918482-1109159,Male,63,Credit Card,23-12-2022
403-2587488-3332323,Male,39,Credit Card,20-12-2022
405-8387140-4773117,Female,57,Cash,22-11-2022
405-1016809-2886700,Female,28,Credit Card,14-08-2021
402-7603755-3931517,Female,39,Debit Card,09-01-2022
407-2144443-2718708,Female,48,Cash,27-03-2021
402-7070594-7591532,Female,21,Cash,15-08-2022
407-1824470-3395521,Female,24,Credit Card,30-12-2021
404-6107921-9975502,Female,28,Cash,28-12-2021
407-3808386-0623504,Male,64,Cash,08-02-2022
403-9413539-3649950,Female,63,Credit Card,28-02-2023
407-6074198-1231565,Female,64,Credit Card,27-10-2022
405-1810146-9608324,Female,29,Credit Card,31-03-2021
403-3259627-0537907,Male,54,Debit Card,02-05-2022
402-1402557-3303539,Female,43,Cash,26-01-2023
408-6355418-5033963,Female,39,Credit Card,21-02-2022
404-1523685-1769916,Male,57,Credit Card,29-06-2021
405-9710668-1780332,Female,18,Cash,03-07-2021
402-7684139-3153947,Female,39,Credit Card,15-10-2021
402-4295208-4441160,Male,64,Cash,13-07-2021
402-4971745-4178733,Male,41,Cash,19-05-2021
171-7003127-1002717,Male,27,Credit Card,20-05-2021
407-7819197-3158728,Male,56,Cash,16-04-2021
405-8124395-6491563,Male,18,Cash,06-01-2023
171-7450496-1341948,Male,45,Cash,18-03-2022
407-1671239-3735509,Male,54,Cash,14-01-2022
407-2973211-2741114,Male,57,Debit Card,25-08-2022
403-7966852-8084348,Female,32,Credit Card,27-10-2022
402-2018377-6920306,Female,62,Credit Card,15-01-2022
406-4513548-6761965,Female,56,Cash,22-01-2022
404-2319148-6109940,Female,29,Credit Card,04-08-2022
171-8084196-6067563,Male,28,Credit Card,27-06-2021
406-8690676-1769962,Female,18,Cash,29-07-2022
408-7056698-6594733,Female,56,Credit Card,26-05-2022
402-6167517-7753130,Male,37,Cash,20-06-2022
407-2177197-8709120,Male,20,Cash,15-06-2021
408-3250668-5918723,Male,29,Cash,15-03-2021
407-3349454-7802732,Female,57,Cash,21-06-2022
408-0867200-0164326,Female,40,Cash,25-03-2022
408-9314379-4069942,Male,28,Debit Card,31-03-2021
407-3874985-9286739,Male,25,Cash,16-09-2022
403-7972968-6895536,Female,55,Credit Card,04-10-2021
408-5752198-3589111,Female,60,Debit Card,09-11-2021
406-1262238-6883551,Male,58,Credit Card,06-09-2022
403-8126742-9465149,Female,64,Cash,17-06-2021
402-9850926-4325152,Male,59,Cash,21-06-2022
407-1720414-7060308,Female,23,Credit Card,07-12-2021
407-4449700-0421968,Female,31,Credit Card,31-07-2022
403-0898172-0323545,Female,28,Cash,15-03-2021
404-0218339-3231503,Female,53,Credit Card,09-12-2021
408-2480805-8383567,Female,58,Cash,23-11-2022
406-9113283-9384320,Male,41,Credit Card,10-10-2021
402-7953657-6931514,Male,45,Debit Card,09-08-2021
402-9099173-4892320,Female,54,Credit Card,03-07-2021
171-2368624-9312323,Female,35,Cash,01-11-2021
405-3903457-8356356,Male,26,Cash,28-01-2021
406-2169680-8637961,Female,18,Credit Card,02-03-2022
408-1377261-7555564,Male,27,Cash,26-10-2022
171-3321864-2494758,Female,31,Credit Card,21-04-2021
408-2364734-6642750,Male,51,Credit Card,30-11-2021
406-8495600-5227500,Female,38,Cash,02-11-2022
171-9777737-4069136,Female,46,Debit Card,24-04-2022
406-3585365-5798714,Female,19,Credit Card,26-02-2023
404-1064920-6084312,Female,38,Debit Card,24-05-2022
171-0724069-1051565,Female,38,Cash,07-11-2022
403-5452753-6166743,Male,53,Cash,26-09-2021
402-2621303-3587507,Female,40,Credit Card,22-10-2022
403-1770860-8656340,Male,42,Cash,31-12-2021
403-0809639-1147515,Female,64,Credit Card,14-06-2022
403-5576051-4944367,Female,35,Cash,29-08-2022
403-3114860-7219527,Female,60,Cash,01-07-2021
405-8449227-4478730,Female,57,Credit Card,22-11-2021
407-0891258-0574722,Male,54,Debit Card,12-04-2022
404-7698665-6881131,Female,45,Debit Card,28-10-2022
407-5978732-7167558,Female,20,Credit Card,18-01-2021
408-3342130-3602730,Male,26,Cash,16-02-2021
403-5089088-4554748,Female,59,Credit Card,02-01-2023
402-1177837-3645152,Female,60,Cash,18-03-2022
407-0647262-7218726,Female,24,Debit Card,28-11-2022
406-9074572-3237146,Male,22,Credit Card,03-11-2021
407-7988497-6611550,Female,37,Credit Card,24-03-2021
171-3420364-7601128,Female,60,Credit Card,02-01-2023
406-2474659-2603521,Male,20,Credit Card,12-04-2021
407-8668200-1667554,Female,45,Cash,10-01-2021
402-5206497-4866731,Male,24,Credit Card,25-10-2021
402-9068918-1249145,Male,36,Cash,23-02-2021
407-1247699-9664321,Male,69,Cash,25-03-2022
171-6444280-0358700,Female,32,Cash,28-06-2022
408-0261326-1825900,Male,56,Cash,10-03-2021
407-3635346-6013146,Female,41,Credit Card,27-04-2022
407-5619105-0571556,Female,30,Cash,04-08-2021
407-1954903-7229125,Male,43,Debit Card,14-12-2021
404-4159926-4874752,Male,26,Cash,02-09-2021
405-1974742-9975520,Male,30,Cash,06-03-2022
407-9888774-7779540,Female,27,Cash,07-02-2021
403-9077369-5521111,Male,55,Credit Card,10-02-2022
408-3694368-1509921,Female,50,Credit Card,09-09-2022
402-9756409-6672366,Female,58,Cash,04-09-2021
402-9952327-2182755,Male,27,Debit Card,20-04-2022
406-8799259-1348368,Male,59,Cash,10-07-2021
403-1356471-8444351,Female,23,Cash,03-07-2022
404-3217378-7080364,Male,45,Cash,11-02-2023
404-5144067-7236336,Female,49,Cash,08-01-2021
407-6265638-1361967,Male,36,Cash,08-08-2022
405-7934331-6475561,Female,61,Cash,02-10-2022
402-9612712-5593147,Female,47,Cash,14-05-2022
405-3174802-6424327,Female,31,Credit Card,23-10-2022
405-5805989-1673102,Male,28,Credit Card,25-09-2022
405-6879202-9860300,Female,29,Debit Card,09-03-2022
171-6289604-8627504,Male,52,Credit Card,12-11-2022
171-3138599-6932335,Female,56,Cash,06-04-2021
407-8981118-7861111,Female,55,Credit Card,24-03-2022
407-2016916-1837104,Female,24,Debit Card,08-02-2023
408-1381790-5108301,Female,33,Credit Card,17-02-2023
171-5704010-2445147,Female,42,Cash,29-03-2022
408-2962877-9990711,Male,68,Debit Card,29-11-2021
405-8951760-6433961,Female,39,Credit Card,01-05-2022
404-2659166-5930705,Male,31,Cash,29-03-2021
408-9908799-6315554,Female,48,Credit Card,21-02-2023
407-6038210-2734726,Female,41,Cash,30-08-2021
406-3113407-4974750,Male,41,Credit Card,25-05-2022
171-4924470-2869143,Female,33,Debit Card,21-11-2021
403-2405372-5209130,Female,23,Debit Card,04-10-2022
406-3803572-9349949,Male,45,Cash,15-11-2022
407-4799087-5000348,Female,44,Cash,23-12-2021
408-1743548-5090755,Male,24,Credit Card,02-10-2022
408-2220053-3545933,Female,50,Cash,24-08-2022
404-5191266-7687521,Female,32,Debit Card,20-10-2022
404-2246991-4399542,Female,65,Credit Card,20-09-2021
404-1600545-4903524,Female,30,Credit Card,18-01-2022
407-0946786-4492331,Female,63,Credit Card,06-04-2022
407-1191970-4649108,Male,43,Credit Card,11-08-2022
171-0495212-7502724,Male,50,Debit Card,01-02-2023
406-6153773-9768317,Female,40,Cash,24-12-2021
406-0621787-9569910,Female,64,Cash,02-08-2021
405-4098158-7719502,Female,55,Cash,05-07-2021
171-4550163-9231553,Female,64,Cash,12-02-2021
402-7905131-3421925,Male,67,Cash,02-05-2022
171-8226710-4335556,Male,60,Credit Card,09-02-2023
171-8003639-2253163,Male,34,Debit Card,16-11-2021
407-7202894-3178757,Female,49,Credit Card,12-02-2023
171-1018172-4497169,Female,26,Debit Card,03-12-2022
403-4082782-1340300,Female,46,Cash,02-10-2022
403-3929769-3486738,Female,26,Cash,10-05-2021
408-6333087-5954743,Female,45,Cash,02-09-2021
402-0568016-5835548,Female,60,Credit Card,24-09-2021
408-6160463-4791524,Male,30,Debit Card,22-04-2022
404-0254769-9193921,Male,55,Credit Card,08-02-2022
406-9793484-3932306,Male,33,Cash,19-06-2021
406-3661689-8018752,Female,51,Credit Card,25-03-2021
405-6653464-4621901,Male,48,Cash,05-10-2022
408-5301516-6300336,Female,53,Credit Card,23-12-2022
402-6324801-0072346,Female,22,Cash,16-02-2022
402-8904160-8529943,Female,69,Cash,04-02-2021
402-3068426-7909948,Female,40,Debit Card,11-02-2022
404-5047125-1053143,Female,61,Credit Card,26-06-2021
407-0875517-8773163,Male,59,Cash,13-02-2022
404-1171493-2524332,Male,32,Cash,25-05-2021
406-5981538-1761152,Male,34,Cash,15-09-2021
408-6555965-0631544,Female,58,Cash,24-09-2021
407-9486640-0235502,Male,63,Debit Card,20-05-2021
405-8930343-5309909,Female,63,Cash,05-06-2022
402-2633614-7525923,Male,54,Cash,03-07-2022
403-2338926-4014756,Female,30,Debit Card,18-01-2023
408-6584068-5097909,Female,58,Debit Card,11-08-2022
402-1342594-2966705,Female,28,Cash,26-08-2022
408-5449076-0911506,Female,50,Credit Card,03-07-2022
408-2034748-2219569,Female,62,Credit Card,09-11-2022
406-3150957-4465926,Female,34,Credit Card,19-06-2022
403-3216249-2241162,Female,31,Debit Card,19-03-2022
402-3865527-7709124,Female,62,Credit Card,11-01-2021
406-3026808-7729943,Female,47,Cash,13-11-2021
408-8205145-8153102,Male,33,Credit Card,20-07-2022
405-3999317-3881159,Male,50,Cash,17-08-2021
402-2920360-0260304,Female,55,Cash,23-12-2021
405-6388122-6059534,Female,63,Cash,27-01-2022
171-9348361-1845900,Female,52,Cash,26-02-2021
406-4133903-3710760,Male,57,Credit Card,11-03-2021
406-4348716-4674754,Female,47,Credit Card,18-04-2022
406-7370588-2146759,Female,52,Cash,18-12-2022
402-4893806-0504328,Female,49,Credit Card,27-07-2021
403-7499262-2596301,Female,60,Cash,27-12-2021
404-8088431-3720332,Female,18,Credit Card,26-10-2022
407-8541687-9479545,Male,35,Credit Card,28-05-2021
405-8798943-8721115,Female,38,Cash,27-04-2021
402-8208073-3633964,Male,35,Cash,15-06-2022
405-8713946-1065146,Female,48,Cash,08-04-2021
406-8259340-0489124,Male,26,Cash,16-06-2022
407-1294753-5962747,Female,28,Debit Card,07-05-2022
404-3520526-1325941,Female,54,Debit Card,24-04-2022
407-6491188-6216304,Female,42,Cash,17-01-2022
406-9048387-4872332,Female,61,Credit Card,01-12-2022
403-7043656-6064367,Female,67,Credit Card,06-01-2021
408-5980703-7358759,Female,49,Credit Card,01-08-2022
406-9706625-3621955,Male,56,Debit Card,13-12-2021
402-6478654-4653914,Female,44,Cash,25-07-2022
404-0474038-2425156,Female,30,Credit Card,12-02-2022
402-0201848-2665175,Male,31,Cash,21-03-2022
404-2985981-8889146,Male,42,Cash,29-11-2022
404-1604636-8246751,Male,56,Cash,20-07-2021
404-5462618-7451547,Female,30,Cash,22-06-2022
405-7489491-3901925,Female,58,Credit Card,20-03-2022
402-4207826-1267557,Female,54,Debit Card,04-10-2022
171-6659822-7684358,Female,52,Credit Card,01-03-2021
407-4245092-1010748,Female,37,Cash,18-05-2022
408-3745790-8041123,Female,40,Credit Card,26-06-2021
408-5075679-3516365,Female,25,Cash,25-02-2021
404-7460074-3553108,Female,64,Debit Card,18-10-2021
408-3636855-4918758,Female,18,Debit Card,31-07-2021
408-4986241-2125143,Male,22,Cash,18-06-2021
408-5816787-1285153,Female,31,Credit Card,19-12-2022
408-7852617-6277156,Male,28,Cash,03-02-2021
408-1820281-8921134,Female,28,Credit Card,24-12-2021
171-7725665-3681924,Female,68,Debit Card,13-04-2022
408-3999667-2330707,Female,37,Cash,17-08-2021
404-9453702-2078766,Male,65,Debit Card,20-11-2022
404-0369450-2838705,Male,48,Cash,26-01-2023
406-2600595-2145931,Female,18,Credit Card,19-04-2021
408-2145947-6270723,Male,28,Cash,14-01-2022
404-8510689-9513922,Female,33,Cash,16-08-2022
405-4980707-0466702,Female,61,Cash,30-09-2022
408-3701713-2221158,Female,44,Cash,31-01-2022
171-0667815-7574720,Female,33,Credit Card,04-11-2021
171-7687960-9377156,Male,23,Debit Card,28-02-2023
406-6073591-4409943,Female,43,Cash,24-10-2022
404-4387391-2828347,Male,66,Credit Card,01-04-2021
404-3246898-0154725,Female,40,Debit Card,30-11-2021
406-8753631-2746716,Female,37,Credit Card,06-02-2022
408-2955502-9709129,Female,32,Cash,02-11-2022
402-9153567-0453905,Female,49,Cash,04-05-2021
406-8753323-6489946,Female,49,Cash,27-07-2022
407-8181864-8405141,Male,68,Cash,01-09-2021
402-7433689-3737968,Female,55,Credit Card,03-11-2022
408-8255578-5349900,Male,51,Cash,25-08-2022
402-4289604-6913112,Female,48,Cash,02-11-2022
408-9303099-7715563,Female,30,Cash,09-07-2022
406-4233121-0052369,Female,45,Cash,26-02-2023
402-9114074-1677112,Male,47,Cash,24-05-2021
402-0559879-3965952,Male,29,Cash,24-02-2022
408-3755405-6899551,Female,63,Credit Card,22-03-2021
403-0810655-9895514,Male,25,Credit Card,09-02-2022
407-3965479-3159562,Female,22,Credit Card,23-12-2022
171-8287670-2004346,Male,32,Cash,14-01-2023
407-7788050-1741929,Male,21,Credit Card,15-03-2022
171-3110449-9346712,Female,22,Debit Card,12-04-2021
408-8459234-6297166,Male,41,Credit Card,27-07-2022
171-9663266-9993164,Female,38,Cash,04-01-2021
404-9211024-0580365,Female,31,Cash,01-09-2021
404-0299700-1993932,Female,41,Credit Card,21-03-2022
404-8333880-5592306,Female,45,Cash,19-04-2022
404-4253864-4851567,Male,29,Cash,22-02-2023
404-6150204-9464315,Female,38,Cash,27-09-2021
404-2085477-8385110,Male,18,Cash,09-06-2021
408-6126429-1729905,Male,21,Debit Card,22-06-2022
407-6207281-9653960,Female,25,Cash,04-02-2021
403-7199544-4181129,Female,25,Debit Card,26-04-2022
403-4829365-4477927,Female,39,Credit Card,10-07-2021
171-8068806-1184357,Female,40,Cash,31-08-2022
402-5174957-8962712,Male,19,Debit Card,20-09-2022
402-6378082-7762738,Male,25,Credit Card,08-10-2022
