Customer ID,Order ID,Order Date,Ship Date,Ship Mode
BK-11260,US-2011-140452,06-12-2011,10-12-2011,Standard Class
PN-18775,CA-2012-141936,07-08-2012,12-08-2012,Standard Class
AZ-10750,CA-2011-158442,17-03-2011,17-03-2011,Same Day
AZ-10750,CA-2011-158442,17-03-2011,17-03-2011,Same Day
AZ-10750,CA-2011-158442,17-03-2011,17-03-2011,Same Day
GM-14500,CA-2012-167374,26-03-2012,30-03-2012,Second Class
GM-14500,CA-2012-167374,26-03-2012,30-03-2012,Second Class
BM-11785,CA-2011-116568,14-12-2011,20-12-2011,Standard Class
NH-18610,CA-2012-147102,19-09-2012,26-09-2012,Standard Class
PN-18775,CA-2014-132213,26-04-2014,27-04-2014,First Class
PN-18775,CA-2014-132213,26-04-2014,27-04-2014,First Class
EH-13765,CA-2011-138450,18-10-2011,22-10-2011,Standard Class
EH-13765,CA-2011-138450,18-10-2011,22-10-2011,Standard Class
EH-13765,CA-2011-138450,18-10-2011,22-10-2011,Standard Class
HA-14905,CA-2012-153073,13-11-2012,13-11-2012,Same Day
AB-10150,CA-2013-147970,31-01-2013,02-02-2013,Second Class
MS-17365,CA-2013-150658,18-11-2013,23-11-2013,Standard Class
DD-13570,CA-2014-125640,26-07-2014,30-07-2014,Standard Class
MT-17815,CA-2014-154137,12-11-2014,18-11-2014,Standard Class
GM-14500,CA-2012-127173,26-09-2012,03-10-2012,Standard Class
GM-14500,CA-2012-127173,26-09-2012,03-10-2012,Standard Class
GM-14500,CA-2012-127173,26-09-2012,03-10-2012,Standard Class
KB-16585,CA-2011-149538,04-04-2011,08-04-2011,Standard Class
KB-16585,CA-2011-149538,04-04-2011,08-04-2011,Standard Class
KB-16585,CA-2011-149538,04-04-2011,08-04-2011,Standard Class
KB-16585,CA-2011-149538,04-04-2011,08-04-2011,Standard Class
DM-13015,CA-2011-160766,14-09-2011,14-09-2011,Same Day
DM-13015,CA-2011-160766,14-09-2011,14-09-2011,Same Day
DM-13015,CA-2011-160766,14-09-2011,14-09-2011,Same Day
DM-13015,CA-2011-160766,14-09-2011,14-09-2011,Same Day
DM-13015,CA-2011-160766,14-09-2011,14-09-2011,Same Day
DM-13015,CA-2011-160766,14-09-2011,14-09-2011,Same Day
DM-13015,CA-2011-160766,14-09-2011,14-09-2011,Same Day
BP-11185,CA-2014-146626,30-12-2014,06-01-2015,Standard Class
EP-13915,CA-2012-123330,21-06-2012,27-06-2012,Standard Class
FG-14260,CA-2014-155607,27-11-2014,01-12-2014,Standard Class
FG-14260,CA-2014-155607,27-11-2014,01-12-2014,Standard Class
AB-10255,CA-2013-151323,24-10-2013,29-10-2013,Standard Class
RD-19480,CA-2012-146696,14-12-2012,19-12-2012,Standard Class
TS-21430,CA-2013-128972,14-11-2013,18-11-2013,Standard Class
JA-15970,CA-2014-128335,30-09-2014,06-10-2014,Standard Class
JA-15970,CA-2014-128335,30-09-2014,06-10-2014,Standard Class
SW-20455,CA-2012-154886,08-11-2012,12-11-2012,Standard Class
FP-14320,CA-2013-111213,02-04-2013,06-04-2013,Standard Class
FP-14320,CA-2013-111213,02-04-2013,06-04-2013,Standard Class
FP-14320,CA-2013-111213,02-04-2013,06-04-2013,Standard Class
JL-15835,CA-2014-161333,03-02-2014,08-02-2014,Standard Class
JL-15835,CA-2014-161333,03-02-2014,08-02-2014,Standard Class
JL-15835,CA-2014-161333,03-02-2014,08-02-2014,Standard Class
JL-15175,CA-2014-128734,25-12-2014,01-01-2015,Standard Class
JL-15175,CA-2014-128734,25-12-2014,01-01-2015,Standard Class
JG-15160,CA-2011-141796,21-06-2011,21-06-2011,Same Day
SH-19975,CA-2014-125101,07-03-2014,11-03-2014,Second Class
LS-17200,CA-2014-169929,26-09-2014,29-09-2014,First Class
CS-11860,US-2011-121566,30-06-2011,06-07-2011,Standard Class
CS-11860,US-2011-121566,30-06-2011,06-07-2011,Standard Class
KW-16570,US-2012-124219,07-08-2012,08-08-2012,First Class
KW-16570,US-2012-124219,07-08-2012,08-08-2012,First Class
GH-14410,CA-2014-163006,01-07-2014,05-07-2014,Second Class
GH-14410,CA-2014-163006,01-07-2014,05-07-2014,Second Class
GH-14410,CA-2014-163006,01-07-2014,05-07-2014,Second Class
AG-10495,CA-2012-156146,26-10-2012,30-10-2012,Second Class
AG-10495,CA-2012-156146,26-10-2012,30-10-2012,Second Class
TS-21430,CA-2011-111192,30-07-2011,05-08-2011,Standard Class
AJ-10945,CA-2013-115378,19-11-2013,24-11-2013,Second Class
SJ-20215,CA-2012-161627,06-07-2012,11-07-2012,Standard Class
SC-20020,CA-2011-121006,10-11-2011,16-11-2011,Standard Class
SC-20020,CA-2011-121006,10-11-2011,16-11-2011,Standard Class
SC-20020,CA-2011-121006,10-11-2011,16-11-2011,Standard Class
SC-20020,CA-2011-121006,10-11-2011,16-11-2011,Standard Class
SC-20020,CA-2011-121006,10-11-2011,16-11-2011,Standard Class
SC-20020,CA-2011-121006,10-11-2011,16-11-2011,Standard Class
LA-16780,CA-2013-122903,28-05-2013,30-05-2013,Second Class
LA-16780,CA-2013-122903,28-05-2013,30-05-2013,Second Class
LA-16780,CA-2013-122903,28-05-2013,30-05-2013,Second Class
FC-14335,CA-2012-107741,08-03-2012,10-03-2012,First Class
CA-12265,CA-2014-106432,20-10-2014,25-10-2014,Standard Class
CA-12265,CA-2014-106432,20-10-2014,25-10-2014,Standard Class
JH-15985,CA-2013-148908,06-11-2013,09-11-2013,First Class
AJ-10795,CA-2013-123015,27-12-2013,31-12-2013,Standard Class
BT-11395,US-2012-120502,13-04-2012,19-04-2012,Standard Class
BT-11395,US-2012-120502,13-04-2012,19-04-2012,Standard Class
BT-11395,US-2012-120502,13-04-2012,19-04-2012,Standard Class
DJ-13510,CA-2014-108749,13-09-2014,16-09-2014,First Class
DJ-13510,CA-2014-108749,13-09-2014,16-09-2014,First Class
AG-10675,CA-2014-163335,25-09-2014,28-09-2014,First Class
AG-10675,CA-2014-163335,25-09-2014,28-09-2014,First Class
JD-15790,CA-2012-134719,10-10-2012,15-10-2012,Standard Class
EH-14125,US-2012-154389,27-11-2012,03-12-2012,Standard Class
ZC-21910,CA-2012-115567,13-09-2012,18-09-2012,Standard Class
ZC-21910,CA-2012-115567,13-09-2012,18-09-2012,Standard Class
XP-21865,US-2014-136679,15-11-2014,19-11-2014,Standard Class
XP-21865,US-2014-136679,15-11-2014,19-11-2014,Standard Class
DK-12985,US-2014-141943,06-05-2014,10-05-2014,Standard Class
CS-12250,CA-2011-101560,28-11-2011,01-12-2011,Second Class
CS-12250,CA-2011-101560,28-11-2011,01-12-2011,Second Class
CS-12250,CA-2011-101560,28-11-2011,01-12-2011,Second Class
CS-12250,CA-2011-101560,28-11-2011,01-12-2011,Second Class
AI-10855,CA-2011-159709,10-05-2011,15-05-2011,Standard Class
AI-10855,CA-2011-159709,10-05-2011,15-05-2011,Standard Class
AA-10315,CA-2013-103982,04-03-2013,09-03-2013,Standard Class
AA-10315,CA-2013-103982,04-03-2013,09-03-2013,Standard Class
AA-10315,CA-2013-103982,04-03-2013,09-03-2013,Standard Class
AA-10315,CA-2013-103982,04-03-2013,09-03-2013,Standard Class
RE-19450,CA-2012-142454,15-08-2012,19-08-2012,Standard Class
RE-19450,CA-2012-142454,15-08-2012,19-08-2012,Standard Class
TM-21010,CA-2012-102015,12-09-2012,18-09-2012,Standard Class
TM-21010,CA-2012-102015,12-09-2012,18-09-2012,Standard Class
TM-21010,CA-2012-102015,12-09-2012,18-09-2012,Standard Class
TM-21010,CA-2012-102015,12-09-2012,18-09-2012,Standard Class
TM-21010,CA-2012-102015,12-09-2012,18-09-2012,Standard Class
TM-21010,CA-2012-102015,12-09-2012,18-09-2012,Standard Class
YS-21880,CA-2012-156755,12-01-2012,18-01-2012,Standard Class
AZ-10750,CA-2012-130876,12-05-2012,16-05-2012,Second Class
CM-12445,CA-2013-145898,27-09-2013,27-09-2013,Same Day
CM-12445,CA-2013-145898,27-09-2013,27-09-2013,Same Day
CM-12445,CA-2013-145898,27-09-2013,27-09-2013,Same Day
CM-12445,CA-2013-145898,27-09-2013,27-09-2013,Same Day
JB-16000,US-2014-159562,10-09-2014,16-09-2014,Standard Class
NS-18640,CA-2014-134635,16-04-2014,18-04-2014,Second Class
LC-16930,CA-2014-167080,11-06-2014,15-06-2014,Standard Class
CA-12775,CA-2014-145653,02-09-2014,02-09-2014,Same Day
SR-20425,CA-2011-140487,14-06-2011,20-06-2011,Standard Class
PP-18955,CA-2014-117401,19-05-2014,23-05-2014,Second Class
PP-18955,CA-2014-117401,19-05-2014,23-05-2014,Second Class
PP-18955,CA-2014-117401,19-05-2014,23-05-2014,Second Class
JM-15865,US-2014-109582,13-09-2014,18-09-2014,Second Class
AS-10090,CA-2013-119865,22-06-2013,27-06-2013,Standard Class
AS-10090,CA-2013-119865,22-06-2013,27-06-2013,Standard Class
AS-10090,CA-2013-119865,22-06-2013,27-06-2013,Standard Class
LS-16975,US-2011-147648,26-11-2011,01-12-2011,Standard Class
SA-20830,CA-2014-124436,20-03-2014,23-03-2014,Second Class
SA-20830,CA-2014-124436,20-03-2014,23-03-2014,Second Class
SA-20830,CA-2014-124436,20-03-2014,23-03-2014,Second Class
SA-20830,CA-2014-124436,20-03-2014,23-03-2014,Second Class
LS-17200,CA-2011-115084,18-10-2011,22-10-2011,Standard Class
TM-21490,CA-2014-131037,23-08-2014,24-08-2014,First Class
TT-21265,CA-2013-111143,20-11-2013,23-11-2013,First Class
DN-13690,CA-2011-166744,20-09-2011,24-09-2011,Standard Class
DN-13690,CA-2011-166744,20-09-2011,24-09-2011,Standard Class
DN-13690,CA-2011-166744,20-09-2011,24-09-2011,Standard Class
EB-14110,CA-2013-116561,12-09-2013,18-09-2013,Standard Class
EB-14110,CA-2013-116561,12-09-2013,18-09-2013,Standard Class
CM-11815,CA-2013-110730,24-09-2013,27-09-2013,Second Class
HM-14860,CA-2014-146367,05-08-2014,09-08-2014,Standard Class
KM-16375,CA-2013-149454,26-07-2013,27-07-2013,First Class
BF-11020,CA-2013-156265,03-08-2013,05-08-2013,Second Class
BF-11020,CA-2013-156265,03-08-2013,05-08-2013,Second Class
BF-11020,CA-2013-156265,03-08-2013,05-08-2013,Second Class
JE-15745,US-2012-168914,21-05-2012,27-05-2012,Standard Class
EJ-14155,US-2014-110989,04-11-2014,06-11-2014,Second Class
BN-11470,CA-2012-106215,16-04-2012,21-04-2012,Standard Class
EC-14050,US-2013-169369,13-12-2013,19-12-2013,Standard Class
EC-14050,US-2013-169369,13-12-2013,19-12-2013,Standard Class
TT-21220,CA-2012-132318,30-10-2012,02-11-2012,First Class
NP-18685,US-2011-131982,07-03-2011,11-03-2011,Second Class
AH-10195,CA-2012-125185,05-03-2012,07-03-2012,Second Class
AH-10195,CA-2012-125185,05-03-2012,07-03-2012,Second Class
CC-12145,CA-2013-130078,09-08-2013,15-08-2013,Standard Class
DL-13315,US-2014-114034,04-01-2014,09-01-2014,Standard Class
XP-21865,US-2014-115595,10-10-2014,12-10-2014,First Class
MA-17560,CA-2014-158722,21-10-2014,27-10-2014,Standard Class
SZ-20035,CA-2011-105165,07-09-2011,10-09-2011,First Class
SZ-20035,CA-2011-105165,07-09-2011,10-09-2011,First Class
SZ-20035,CA-2011-105165,07-09-2011,10-09-2011,First Class
SZ-20035,CA-2011-105165,07-09-2011,10-09-2011,First Class
SZ-20035,CA-2011-105165,07-09-2011,10-09-2011,First Class
CS-11845,CA-2014-147452,01-10-2014,04-10-2014,First Class
CS-11845,CA-2014-147452,01-10-2014,04-10-2014,First Class
CS-11845,CA-2014-147452,01-10-2014,04-10-2014,First Class
MH-18115,US-2014-114657,17-11-2014,22-11-2014,Standard Class
CB-12025,CA-2014-144484,12-09-2014,12-09-2014,Same Day
CB-12025,CA-2014-144484,12-09-2014,12-09-2014,Same Day
JO-15145,CA-2014-125913,17-01-2014,17-01-2014,Same Day
JO-15145,CA-2014-125913,17-01-2014,17-01-2014,Same Day
PA-19060,US-2013-158309,27-11-2013,30-11-2013,First Class
SV-20785,CA-2012-162887,07-11-2012,09-11-2012,Second Class
KL-16555,CA-2014-147333,15-12-2014,21-12-2014,Standard Class
KL-16555,CA-2014-147333,15-12-2014,21-12-2014,Standard Class
BC-11125,CA-2011-113859,13-09-2011,17-09-2011,Standard Class
PO-18850,CA-2011-159681,07-12-2011,13-12-2011,Standard Class
AG-10675,US-2014-104094,08-09-2014,12-09-2014,Standard Class
DB-13210,CA-2014-152709,08-10-2014,13-10-2014,Standard Class
SP-20860,CA-2012-105158,05-09-2012,10-09-2012,Standard Class
SP-20860,CA-2012-105158,05-09-2012,10-09-2012,Standard Class
Dl-13600,CA-2011-133424,30-03-2011,04-04-2011,Standard Class
Dl-13600,CA-2011-133424,30-03-2011,04-04-2011,Standard Class
LH-17020,CA-2014-105991,06-05-2014,07-05-2014,First Class
LH-17020,CA-2014-105991,06-05-2014,07-05-2014,First Class
LH-17020,CA-2014-105991,06-05-2014,07-05-2014,First Class
AD-10180,US-2014-136784,01-05-2014,06-05-2014,Standard Class
KT-16465,CA-2011-146283,08-09-2011,15-09-2011,Standard Class
KT-16465,CA-2011-146283,08-09-2011,15-09-2011,Standard Class
KT-16465,CA-2011-146283,08-09-2011,15-09-2011,Standard Class
PJ-19015,CA-2014-151218,21-06-2014,24-06-2014,First Class
MC-18100,CA-2012-111073,26-12-2012,30-12-2012,Standard Class
BO-11350,CA-2014-144883,16-08-2014,20-08-2014,Standard Class
DP-13000,CA-2014-142174,05-03-2014,10-03-2014,Standard Class
TM-21490,CA-2014-108791,28-07-2014,01-08-2014,Standard Class
TM-21490,CA-2014-108791,28-07-2014,01-08-2014,Standard Class
DV-13045,CA-2013-106656,24-09-2013,27-09-2013,First Class
DV-13045,CA-2013-106656,24-09-2013,27-09-2013,First Class
AH-10690,CA-2013-113831,31-05-2013,04-06-2013,Standard Class
AH-10690,CA-2013-113831,31-05-2013,04-06-2013,Standard Class
AH-10690,CA-2013-113831,31-05-2013,04-06-2013,Standard Class
AB-10165,US-2011-139500,16-11-2011,20-11-2011,Standard Class
JS-15940,US-2011-166310,21-09-2011,23-09-2011,First Class
BV-11245,US-2013-168410,21-02-2013,26-02-2013,Standard Class
BV-11245,US-2013-168410,21-02-2013,26-02-2013,Standard Class
BV-11245,US-2013-168410,21-02-2013,26-02-2013,Standard Class
NC-18415,CA-2014-131254,20-11-2014,22-11-2014,First Class
NC-18415,CA-2014-131254,20-11-2014,22-11-2014,First Class
NC-18415,CA-2014-131254,20-11-2014,22-11-2014,First Class
SU-20665,CA-2013-123414,22-08-2013,28-08-2013,Standard Class
SU-20665,CA-2013-123414,22-08-2013,28-08-2013,Standard Class
DJ-13510,CA-2014-137876,01-05-2014,06-05-2014,Standard Class
DJ-13510,CA-2014-137876,01-05-2014,06-05-2014,Standard Class
DL-12865,CA-2013-154060,03-05-2013,09-05-2013,Standard Class
Dp-13240,US-2014-162558,03-10-2014,06-10-2014,First Class
Dp-13240,US-2014-162558,03-10-2014,06-10-2014,First Class
Dp-13240,US-2014-162558,03-10-2014,06-10-2014,First Class
Dp-13240,US-2014-162558,03-10-2014,06-10-2014,First Class
Dp-13240,US-2014-162558,03-10-2014,06-10-2014,First Class
Dp-13240,US-2014-162558,03-10-2014,06-10-2014,First Class
Dp-13240,US-2014-162558,03-10-2014,06-10-2014,First Class
TM-21010,CA-2014-134439,19-09-2014,24-09-2014,Second Class
TZ-21580,CA-2012-119508,04-12-2012,09-12-2012,Standard Class
TZ-21580,CA-2012-119508,04-12-2012,09-12-2012,Standard Class
SC-20260,CA-2012-152681,17-01-2012,22-01-2012,Standard Class
LS-17230,CA-2011-130813,07-01-2011,09-01-2011,Second Class
MV-18190,CA-2012-120320,05-03-2012,09-03-2012,Standard Class
BD-11620,CA-2013-111941,26-12-2013,29-12-2013,Second Class
CV-12295,CA-2013-123120,05-09-2013,09-09-2013,Standard Class
CV-12295,CA-2013-123120,05-09-2013,09-09-2013,Standard Class
CV-12295,CA-2013-123120,05-09-2013,09-09-2013,Standard Class
KB-16315,CA-2011-103331,26-08-2011,01-09-2011,Standard Class
KB-16315,CA-2011-103331,26-08-2011,01-09-2011,Standard Class
KB-16315,CA-2011-103331,26-08-2011,01-09-2011,Standard Class
ME-18010,CA-2012-169278,21-05-2012,25-05-2012,Standard Class
AJ-10780,CA-2014-111577,17-10-2014,22-10-2014,Standard Class
DV-13465,CA-2012-146486,09-11-2012,14-11-2012,Second Class
DV-13465,CA-2012-146486,09-11-2012,14-11-2012,Second Class
DV-13465,CA-2012-146486,09-11-2012,14-11-2012,Second Class
DV-13465,CA-2012-146486,09-11-2012,14-11-2012,Second Class
JK-15325,US-2011-168501,21-11-2011,27-11-2011,Standard Class
JK-15325,US-2011-168501,21-11-2011,27-11-2011,Standard Class
SH-20395,CA-2012-112053,11-10-2012,13-10-2012,Second Class
SC-20725,CA-2014-108539,22-03-2014,24-03-2014,Second Class
SC-20725,CA-2014-108539,22-03-2014,24-03-2014,Second Class
SC-20725,CA-2014-108539,22-03-2014,24-03-2014,Second Class
CS-12250,CA-2012-149811,04-01-2012,10-01-2012,Standard Class
CS-12250,CA-2012-149811,04-01-2012,10-01-2012,Standard Class
LH-16900,US-2014-103814,10-12-2014,17-12-2014,Standard Class
YC-21895,CA-2013-123932,07-09-2013,13-09-2013,Standard Class
YC-21895,CA-2013-123932,07-09-2013,13-09-2013,Standard Class
CY-12745,US-2013-101616,04-09-2013,07-09-2013,First Class
AH-10030,CA-2011-113768,13-05-2011,19-05-2011,Standard Class
AH-10030,CA-2011-113768,13-05-2011,19-05-2011,Standard Class
AR-10540,CA-2013-138037,30-09-2013,04-10-2013,Standard Class
SS-20590,CA-2011-150490,05-08-2011,11-08-2011,Standard Class
SS-20590,CA-2011-150490,05-08-2011,11-08-2011,Standard Class
SS-20590,CA-2011-150490,05-08-2011,11-08-2011,Standard Class
DW-13585,US-2014-126060,15-04-2014,19-04-2014,Standard Class
NC-18625,CA-2014-100951,10-06-2014,11-06-2014,First Class
CD-11920,CA-2013-122014,30-12-2013,03-01-2014,Standard Class
CD-11920,CA-2013-122014,30-12-2013,03-01-2014,Standard Class
DW-13195,CA-2011-123477,19-01-2011,22-01-2011,Second Class
EH-13990,CA-2013-107790,21-11-2013,25-11-2013,Standard Class
BD-11320,CA-2014-158071,11-06-2014,16-06-2014,Standard Class
BD-11320,CA-2014-158071,11-06-2014,16-06-2014,Standard Class
BD-11320,CA-2014-158071,11-06-2014,16-06-2014,Standard Class
KH-16630,CA-2014-147403,11-09-2014,14-09-2014,First Class
NH-18610,US-2014-136721,09-04-2014,13-04-2014,Standard Class
NH-18610,US-2014-136721,09-04-2014,13-04-2014,Standard Class
AG-10495,CA-2012-118738,24-10-2012,30-10-2012,Standard Class
AG-10495,CA-2012-118738,24-10-2012,30-10-2012,Standard Class
AG-10495,CA-2012-118738,24-10-2012,30-10-2012,Standard Class
RP-19855,CA-2014-134152,28-05-2014,01-06-2014,Standard Class
RP-19855,CA-2014-134152,28-05-2014,01-06-2014,Standard Class
NB-18655,CA-2011-125542,05-12-2011,07-12-2011,First Class
NB-18655,CA-2011-125542,05-12-2011,07-12-2011,First Class
JM-15580,CA-2013-136021,15-08-2013,19-08-2013,Standard Class
JM-15580,CA-2013-136021,15-08-2013,19-08-2013,Standard Class
DM-13525,CA-2013-149195,06-09-2013,08-09-2013,Second Class
DM-13525,CA-2013-149195,06-09-2013,08-09-2013,Second Class
DM-13525,CA-2013-149195,06-09-2013,08-09-2013,Second Class
CC-12220,CA-2014-161410,27-06-2014,04-07-2014,Standard Class
CC-12220,CA-2014-161410,27-06-2014,04-07-2014,Standard Class
GA-14725,CA-2014-152786,13-03-2014,18-03-2014,Standard Class
CV-12805,CA-2014-164707,19-02-2014,22-02-2014,Second Class
CV-12805,CA-2014-164707,19-02-2014,22-02-2014,Second Class
CV-12805,CA-2014-164707,19-02-2014,22-02-2014,Second Class
NC-18535,CA-2014-163874,11-11-2014,13-11-2014,Second Class
GR-14560,US-2011-123183,19-11-2011,25-11-2011,Standard Class
GR-14560,US-2011-123183,19-11-2011,25-11-2011,Standard Class
GR-14560,US-2011-123183,19-11-2011,25-11-2011,Standard Class
GR-14560,US-2011-123183,19-11-2011,25-11-2011,Standard Class
JG-15805,CA-2011-104829,18-11-2011,21-11-2011,Second Class
EB-13750,US-2013-147340,25-09-2013,25-09-2013,Same Day
MC-17605,CA-2013-145492,21-11-2013,28-11-2013,Standard Class
BM-11650,CA-2013-163202,28-09-2013,03-10-2013,Standard Class
HF-14995,CA-2013-117681,10-04-2013,15-04-2013,Standard Class
ML-18265,CA-2014-132262,22-09-2014,24-09-2014,First Class
ML-18265,CA-2014-132262,22-09-2014,24-09-2014,First Class
AH-10195,CA-2014-123043,25-08-2014,30-08-2014,Standard Class
AH-10195,CA-2014-123043,25-08-2014,30-08-2014,Standard Class
TZ-21580,US-2013-143280,22-02-2013,26-02-2013,Standard Class
TZ-21580,US-2013-143280,22-02-2013,26-02-2013,Standard Class
TZ-21580,US-2013-143280,22-02-2013,26-02-2013,Standard Class
DM-13345,CA-2014-108854,09-12-2014,15-12-2014,Standard Class
DM-13345,CA-2014-108854,09-12-2014,15-12-2014,Standard Class
DM-13345,CA-2014-108854,09-12-2014,15-12-2014,Standard Class
DM-13345,CA-2014-108854,09-12-2014,15-12-2014,Standard Class
TS-21505,CA-2014-166856,19-09-2014,23-09-2014,Standard Class
TS-21505,CA-2014-166856,19-09-2014,23-09-2014,Standard Class
TB-21625,CA-2013-153157,12-09-2013,15-09-2013,First Class
LC-16870,US-2014-125647,24-09-2014,29-09-2014,Standard Class
LC-16870,US-2014-125647,24-09-2014,29-09-2014,Standard Class
LC-16870,US-2014-125647,24-09-2014,29-09-2014,Standard Class
AM-10360,CA-2011-132542,06-10-2011,08-10-2011,Second Class
JE-15715,CA-2012-110877,23-10-2012,26-10-2012,First Class
JE-15715,CA-2012-110877,23-10-2012,26-10-2012,First Class
CS-11950,US-2013-151827,01-04-2013,03-04-2013,Second Class
CS-11950,US-2013-151827,01-04-2013,03-04-2013,Second Class
PF-19225,US-2013-163258,30-12-2013,03-01-2014,Standard Class
PJ-18835,CA-2014-103009,04-11-2014,06-11-2014,Second Class
JF-15490,US-2014-120649,21-01-2014,27-01-2014,Standard Class
NM-18520,CA-2013-153598,04-12-2013,07-12-2013,First Class
NM-18520,CA-2013-153598,04-12-2013,07-12-2013,First Class
MH-17290,US-2013-108497,15-06-2013,15-06-2013,Same Day
SZ-20035,CA-2013-113096,03-09-2013,05-09-2013,First Class
PR-18880,CA-2011-136861,05-09-2011,07-09-2011,First Class
FC-14245,CA-2014-117422,22-10-2014,26-10-2014,Standard Class
FC-14245,CA-2014-117422,22-10-2014,26-10-2014,Standard Class
